timestamp,__name__,cluster,label_kubernetes_io_arch,label_node_openshift_io_os_id,prometheus,tenant_id,value
2022-04-13 11:14:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:15:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:15:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:16:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:16:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:17:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:17:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:18:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:18:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:19:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:19:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:20:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:20:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:21:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:21:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:22:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:22:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:23:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:23:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:24:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:24:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:25:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:25:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:26:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:26:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:27:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:27:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:28:22.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
2022-04-13 11:28:52.563000064+00:00,cluster:capacity_cpu_cores:sum,moc/smaug,amd64,rhcos,openshift-monitoring/k8s,moc-smaug,936
